Regiao - Sigla;Estado - Sigla;Municipio;Revenda;CNPJ da Revenda;Nome da Rua;Numero Rua;Complemento;Bairro;Cep;Produto;Data da Coleta;Valor de Venda;Valor de Compra;Unidade de Medida;Bandeira
NE;CE;MARACANAU;SAO JOAO COMERCIO DE DERIVADOS DE PETROLEO LTDA; 13.722.711/0001-11;AVENIDA RADIALISTA JOAO RAMOS;3200;;PLANALTO CIDADE NOVA;61930-360;ETANOL;26/10/2023;4,5;;R$ / litro;IPIRANGA
NE;CE;MARACANAU;SAO JOAO COMERCIO DE DERIVADOS DE PETROLEO LTDA; 13.722.711/0001-11;AVENIDA RADIALISTA JOAO RAMOS;3200;;PLANALTO CIDADE NOVA;61930-360;GNV;26/10/2023;4,7;;R$ / m³;IPIRANGA
NE;CE;MARACANAU;SAO JOAO COMERCIO DE DERIVADOS DE PETROLEO LTDA; 13.722.711/0001-11;AVENIDA RADIALISTA JOAO RAMOS;3200;;PLANALTO CIDADE NOVA;61930-360;GASOLINA;26/10/2023;5,49;;R$ / litro;IPIRANGA
NE;CE;MARACANAU;SAO JOAO COMERCIO DE DERIVADOS DE PETROLEO LTDA; 13.722.711/0001-11;AVENIDA RADIALISTA JOAO RAMOS;3200;;PLANALTO CIDADE NOVA;61930-360;GASOLINA ADITIVADA;26/10/2023;5,59;;R$ / litro;IPIRANGA
NE;CE;MARACANAU;SAO JOAO COMERCIO DE DERIVADOS DE PETROLEO LTDA; 13.722.711/0001-11;AVENIDA RADIALISTA JOAO RAMOS;3200;;PLANALTO CIDADE NOVA;61930-360;DIESEL S10;26/10/2023;6,19;;R$ / litro;IPIRANGA
NE;CE;MARACANAU;POSTO METRO LTDA.; 13.071.577/0001-36;AVENIDA LATERAL SUL;135;;ACARACUZINHO;61920-710;GASOLINA;27/10/2023;5,33;;R$ / litro;RAIZEN
NE;CE;MARACANAU;POSTO METRO LTDA.; 13.071.577/0001-36;AVENIDA LATERAL SUL;135;;ACARACUZINHO;61920-710;GASOLINA ADITIVADA;27/10/2023;5,53;;R$ / litro;RAIZEN
NE;CE;MARACANAU;POSTO METRO LTDA.; 13.071.577/0001-36;AVENIDA LATERAL SUL;135;;ACARACUZINHO;61920-710;DIESEL S10;27/10/2023;5,95;;R$ / litro;RAIZEN
NE;CE;MARACANAU;POSTO METRO LTDA.; 13.071.577/0001-36;AVENIDA LATERAL SUL;135;;ACARACUZINHO;61920-710;ETANOL;27/10/2023;4,09;;R$ / litro;RAIZEN
NE;CE;IGUATU;AIRTON PALACIO DE SOUZA JUNIOR; 13.408.058/0001-10;RUA DR JOSE HOLANDA MONTENEGRO;21;;CENTRO;63500-005;GASOLINA;23/10/2023;6,29;;R$ / litro;SP
NE;CE;IGUATU;AIRTON PALACIO DE SOUZA JUNIOR; 13.408.058/0001-10;RUA DR JOSE HOLANDA MONTENEGRO;21;;CENTRO;63500-005;DIESEL;23/10/2023;6,79;;R$ / litro;SP
NE;CE;IGUATU;AIRTON PALACIO DE SOUZA JUNIOR; 13.408.058/0001-10;RUA DR JOSE HOLANDA MONTENEGRO;21;;CENTRO;63500-005;DIESEL S10;23/10/2023;6,79;;R$ / litro;SP
NE;CE;ITAPIPOCA;DISTRIBUIDORA DE DERIVADOS DE PETROLEO AMONTADA LTDA; 13.783.012/0001-81;RODOVIA CE 354;S/N;JULIO I;DESERTO;62502-974;GASOLINA;26/10/2023;6,46;;R$ / litro;SP
NE;CE;ITAPIPOCA;DISTRIBUIDORA DE DERIVADOS DE PETROLEO AMONTADA LTDA; 13.783.012/0001-81;RODOVIA CE 354;S/N;JULIO I;DESERTO;62502-974;GASOLINA ADITIVADA;26/10/2023;6,47;;R$ / litro;SP
NE;CE;ITAPIPOCA;DISTRIBUIDORA DE DERIVADOS DE PETROLEO AMONTADA LTDA; 13.783.012/0001-81;RODOVIA CE 354;S/N;JULIO I;DESERTO;62502-974;DIESEL S10;26/10/2023;6,86;;R$ / litro;SP
NE;CE;ITAPIPOCA;DISTRIBUIDORA DE DERIVADOS DE PETROLEO AMONTADA LTDA; 13.783.012/0001-81;RODOVIA CE 354;S/N;JULIO I;DESERTO;62502-974;ETANOL;26/10/2023;4,95;;R$ / litro;SP
NE;CE;CRATO;POSTO DE COMBUSTIVEIS E LUBRIFICANTES GALEAO LTDA; 06.993.519/0001-02;AVENIDA JPB DE MENEZES;575;;SITIO RECREIO;63100-970;GASOLINA;25/10/2023;5,68;;R$ / litro;VIBRA
NE;CE;CRATO;POSTO DE COMBUSTIVEIS E LUBRIFICANTES GALEAO LTDA; 06.993.519/0001-02;AVENIDA JPB DE MENEZES;575;;SITIO RECREIO;63100-970;GASOLINA ADITIVADA;25/10/2023;5,79;;R$ / litro;VIBRA
NE;CE;LIMOEIRO DO NORTE;SAO MATHEUS COMERCIAL DE GAS LTDA; 10.404.912/0004-25;RUA DOS EXPEDICIONARIOS;3714;;BOA FE;62930-000;GASOLINA;24/10/2023;5,99;;R$ / litro;BRANCA
NE;CE;LIMOEIRO DO NORTE;SAO MATHEUS COMERCIAL DE GAS LTDA; 10.404.912/0004-25;RUA DOS EXPEDICIONARIOS;3714;;BOA FE;62930-000;GASOLINA ADITIVADA;24/10/2023;5,99;;R$ / litro;BRANCA
NE;CE;LIMOEIRO DO NORTE;SAO MATHEUS COMERCIAL DE GAS LTDA; 10.404.912/0004-25;RUA DOS EXPEDICIONARIOS;3714;;BOA FE;62930-000;DIESEL S10;24/10/2023;6,39;;R$ / litro;BRANCA
NE;CE;LIMOEIRO DO NORTE;SAO MATHEUS COMERCIAL DE GAS LTDA; 10.404.912/0004-25;RUA DOS EXPEDICIONARIOS;3714;;BOA FE;62930-000;ETANOL;24/10/2023;4,79;;R$ / litro;BRANCA
NE;CE;LIMOEIRO DO NORTE;AMORA E VASCONCELOS COMERCIO DE COMBUSTIVEIS LTDA; 07.624.321/0004-59;RUA SABINO ROBERTO;3537;;CENTRO;62930-000;GASOLINA;24/10/2023;5,93;;R$ / litro;SP
NE;CE;LIMOEIRO DO NORTE;AMORA E VASCONCELOS COMERCIO DE COMBUSTIVEIS LTDA; 07.624.321/0004-59;RUA SABINO ROBERTO;3537;;CENTRO;62930-000;DIESEL S10;24/10/2023;6,27;;R$ / litro;SP
NE;CE;FORTALEZA;MONTESE COMERCIO DE COMBUSTIVEIS LTDA; 15.844.086/0001-06;AVENIDA PROFESSOR GOMES DE MATOS;1166;;MONTESE;60420-432;GASOLINA;25/10/2023;5,39;;R$ / litro;VIBRA
NE;CE;FORTALEZA;MONTESE COMERCIO DE COMBUSTIVEIS LTDA; 15.844.086/0001-06;AVENIDA PROFESSOR GOMES DE MATOS;1166;;MONTESE;60420-432;GASOLINA ADITIVADA;25/10/2023;5,43;;R$ / litro;VIBRA
NE;CE;FORTALEZA;MONTESE COMERCIO DE COMBUSTIVEIS LTDA; 15.844.086/0001-06;AVENIDA PROFESSOR GOMES DE MATOS;1166;;MONTESE;60420-432;ETANOL;25/10/2023;3,99;;R$ / litro;VIBRA
NE;CE;FORTALEZA;M MADALENA COMERCIO VAREJISTA E DERIVADOS DE PETROLEO LTDA; 16.864.354/0001-14;RUA CONEGO DE CASTRO;4670;;PARQUE SANTA ROSA;60763-003;GASOLINA;25/10/2023;5,39;;R$ / litro;RAIZEN
NE;CE;FORTALEZA;M MADALENA COMERCIO VAREJISTA E DERIVADOS DE PETROLEO LTDA; 16.864.354/0001-14;RUA CONEGO DE CASTRO;4670;;PARQUE SANTA ROSA;60763-003;GASOLINA ADITIVADA;25/10/2023;5,59;;R$ / litro;RAIZEN
NE;CE;FORTALEZA;M MADALENA COMERCIO VAREJISTA E DERIVADOS DE PETROLEO LTDA; 16.864.354/0001-14;RUA CONEGO DE CASTRO;4670;;PARQUE SANTA ROSA;60763-003;DIESEL S10;25/10/2023;5,99;;R$ / litro;RAIZEN
NE;CE;FORTALEZA;M MADALENA COMERCIO VAREJISTA E DERIVADOS DE PETROLEO LTDA; 16.864.354/0001-14;RUA CONEGO DE CASTRO;4670;;PARQUE SANTA ROSA;60763-003;ETANOL;25/10/2023;4,59;;R$ / litro;RAIZEN
NE;CE;FORTALEZA;MONTEZUMA COMERCIO E SERVICOS DE PETROLEO LTDA; 08.394.192/0006-84;RUA GRACA ARANHA;150;;BARRA DO CEARA;60334-170;GASOLINA;24/10/2023;5,49;;R$ / litro;IPIRANGA
NE;CE;FORTALEZA;MONTEZUMA COMERCIO E SERVICOS DE PETROLEO LTDA; 08.394.192/0006-84;RUA GRACA ARANHA;150;;BARRA DO CEARA;60334-170;GASOLINA ADITIVADA;24/10/2023;5,59;;R$ / litro;IPIRANGA
NE;CE;FORTALEZA;MONTEZUMA COMERCIO E SERVICOS DE PETROLEO LTDA; 08.394.192/0006-84;RUA GRACA ARANHA;150;;BARRA DO CEARA;60334-170;DIESEL S10;24/10/2023;6,19;;R$ / litro;IPIRANGA
NE;CE;FORTALEZA;MONTEZUMA COMERCIO E SERVICOS DE PETROLEO LTDA; 08.394.192/0006-84;RUA GRACA ARANHA;150;;BARRA DO CEARA;60334-170;ETANOL;24/10/2023;4,5;;R$ / litro;IPIRANGA
NE;CE;CANINDE;POSTO SIM LTDA; 04.369.988/0004-64;AVENIDA SAO FRANCISCO;1129;;BOA VISTA;62700-000;GNV;25/10/2023;6,09;;R$ / m³;BRANCA
NE;CE;CANINDE;POSTO SIM LTDA; 04.369.988/0004-64;AVENIDA SAO FRANCISCO;1129;;BOA VISTA;62700-000;GASOLINA;25/10/2023;5,39;;R$ / litro;BRANCA
NE;CE;CANINDE;POSTO SIM LTDA; 04.369.988/0004-64;AVENIDA SAO FRANCISCO;1129;;BOA VISTA;62700-000;DIESEL S10;25/10/2023;6,29;;R$ / litro;BRANCA
NE;CE;CANINDE;POSTO SIM LTDA; 04.369.988/0004-64;AVENIDA SAO FRANCISCO;1129;;BOA VISTA;62700-000;ETANOL;25/10/2023;4,09;;R$ / litro;BRANCA
NE;CE;CAUCAIA;C4 COMERCIAL DE DERIVADOS DE PETROLEO LTDA; 16.704.423/0001-22;AVENIDA AIRTON SENNA;983;;ARIANOPOLIS;61656-030;GASOLINA;25/10/2023;5,45;;R$ / litro;BRANCA
NE;CE;CAUCAIA;C4 COMERCIAL DE DERIVADOS DE PETROLEO LTDA; 16.704.423/0001-22;AVENIDA AIRTON SENNA;983;;ARIANOPOLIS;61656-030;GASOLINA ADITIVADA;25/10/2023;6,19;;R$ / litro;BRANCA
NE;CE;CAUCAIA;C4 COMERCIAL DE DERIVADOS DE PETROLEO LTDA; 16.704.423/0001-22;AVENIDA AIRTON SENNA;983;;ARIANOPOLIS;61656-030;DIESEL S10;25/10/2023;5,99;;R$ / litro;BRANCA
NE;CE;CAUCAIA;C4 COMERCIAL DE DERIVADOS DE PETROLEO LTDA; 16.704.423/0001-22;AVENIDA AIRTON SENNA;983;;ARIANOPOLIS;61656-030;ETANOL;25/10/2023;3,99;;R$ / litro;BRANCA
NE;CE;FORTALEZA;MACK II  COMERCIO DE COMBUSTIVEIS LTDA; 18.314.274/0001-10;AVENIDA ALBERTO CRAVEIRO;4547;;BOA VISTA;60861-211;GASOLINA;25/10/2023;5,39;;R$ / litro;RAIZEN
NE;CE;FORTALEZA;MACK II  COMERCIO DE COMBUSTIVEIS LTDA; 18.314.274/0001-10;AVENIDA ALBERTO CRAVEIRO;4547;;BOA VISTA;60861-211;GASOLINA ADITIVADA;25/10/2023;5,59;;R$ / litro;RAIZEN
NE;CE;FORTALEZA;MACK II  COMERCIO DE COMBUSTIVEIS LTDA; 18.314.274/0001-10;AVENIDA ALBERTO CRAVEIRO;4547;;BOA VISTA;60861-211;DIESEL S10;25/10/2023;5,99;;R$ / litro;RAIZEN
NE;CE;FORTALEZA;MACK II  COMERCIO DE COMBUSTIVEIS LTDA; 18.314.274/0001-10;AVENIDA ALBERTO CRAVEIRO;4547;;BOA VISTA;60861-211;ETANOL;25/10/2023;4,59;;R$ / litro;RAIZEN
NE;CE;FORTALEZA;SUELLEN QUEIROS PINHEIRO - ME; 07.913.812/0001-77;AVENIDA D;1289;;CONJUNTO CEARA;60533-620;GASOLINA;25/10/2023;5,68;;R$ / litro;IPIRANGA
NE;CE;FORTALEZA;SUELLEN QUEIROS PINHEIRO - ME; 07.913.812/0001-77;AVENIDA D;1289;;CONJUNTO CEARA;60533-620;GASOLINA ADITIVADA;25/10/2023;5,78;;R$ / litro;IPIRANGA
NE;CE;FORTALEZA;SUELLEN QUEIROS PINHEIRO - ME; 07.913.812/0001-77;AVENIDA D;1289;;CONJUNTO CEARA;60533-620;DIESEL S10;25/10/2023;6,09;;R$ / litro;IPIRANGA
NE;CE;FORTALEZA;SUELLEN QUEIROS PINHEIRO - ME; 07.913.812/0001-77;AVENIDA D;1289;;CONJUNTO CEARA;60533-620;ETANOL;25/10/2023;4,48;;R$ / litro;IPIRANGA
NE;CE;QUIXADA;PIMENTEL & FREIRE COMERCIO DE COMBUSTIVEIS LTDA; 19.828.928/0001-97;AVENIDA JOSE CAPISTRANO FILHO;S/N;"KM: 98;";COHAB;63905-630;GASOLINA;24/10/2023;5,97;;R$ / litro;BRANCA
NE;CE;QUIXADA;PIMENTEL & FREIRE COMERCIO DE COMBUSTIVEIS LTDA; 19.828.928/0001-97;AVENIDA JOSE CAPISTRANO FILHO;S/N;"KM: 98;";COHAB;63905-630;DIESEL S10;24/10/2023;5,89;;R$ / litro;BRANCA
NE;CE;QUIXADA;PIMENTEL & FREIRE COMERCIO DE COMBUSTIVEIS LTDA; 19.828.928/0001-97;AVENIDA JOSE CAPISTRANO FILHO;S/N;"KM: 98;";COHAB;63905-630;ETANOL;24/10/2023;4,79;;R$ / litro;BRANCA
NE;CE;CRATEUS;POSTO RENDE MAIS LTDA; 14.548.746/0001-49;RUA DOM PEDRO II;1492;;FATIMA II;63700-001;GASOLINA;25/10/2023;5,6;;R$ / litro;BRANCA
NE;CE;CRATEUS;POSTO RENDE MAIS LTDA; 14.548.746/0001-49;RUA DOM PEDRO II;1492;;FATIMA II;63700-001;GASOLINA ADITIVADA;25/10/2023;6,15;;R$ / litro;BRANCA
NE;CE;CRATEUS;POSTO RENDE MAIS LTDA; 14.548.746/0001-49;RUA DOM PEDRO II;1492;;FATIMA II;63700-001;DIESEL;25/10/2023;6,29;;R$ / litro;BRANCA
NE;CE;CRATEUS;POSTO RENDE MAIS LTDA; 14.548.746/0001-49;RUA DOM PEDRO II;1492;;FATIMA II;63700-001;DIESEL S10;25/10/2023;6,58;;R$ / litro;BRANCA
NE;CE;CRATEUS;POSTO RENDE MAIS LTDA; 14.548.746/0001-49;RUA DOM PEDRO II;1492;;FATIMA II;63700-001;ETANOL;25/10/2023;4,95;;R$ / litro;BRANCA
NE;CE;FORTALEZA;IPANEMA COMERCIO E SERVICOS DE DERIVADOS DE PETROLEO LTDA; 17.858.105/0001-89;RUA RIO GRANDE DO SUL;1240;;DEMOCRITO ROCHA;60440-131;GASOLINA;24/10/2023;5,39;;R$ / litro;IPIRANGA
NE;CE;FORTALEZA;IPANEMA COMERCIO E SERVICOS DE DERIVADOS DE PETROLEO LTDA; 17.858.105/0001-89;RUA RIO GRANDE DO SUL;1240;;DEMOCRITO ROCHA;60440-131;GASOLINA ADITIVADA;24/10/2023;5,39;;R$ / litro;IPIRANGA
NE;CE;FORTALEZA;IPANEMA COMERCIO E SERVICOS DE DERIVADOS DE PETROLEO LTDA; 17.858.105/0001-89;RUA RIO GRANDE DO SUL;1240;;DEMOCRITO ROCHA;60440-131;DIESEL S10;24/10/2023;5,89;;R$ / litro;IPIRANGA
NE;CE;FORTALEZA;IPANEMA COMERCIO E SERVICOS DE DERIVADOS DE PETROLEO LTDA; 17.858.105/0001-89;RUA RIO GRANDE DO SUL;1240;;DEMOCRITO ROCHA;60440-131;ETANOL;24/10/2023;4,19;;R$ / litro;IPIRANGA
NE;CE;SOBRAL;COMERCIAL DE COMBUSTIVEL COHAB III LTDA; 18.415.001/0001-62;AVENIDA MARTHA SABOIA;6670;;CIDADE PEDRO MENDES CARNEIRO;62030-685;GASOLINA;27/10/2023;6,09;;R$ / litro;VIBRA
NE;CE;SOBRAL;COMERCIAL DE COMBUSTIVEL COHAB III LTDA; 18.415.001/0001-62;AVENIDA MARTHA SABOIA;6670;;CIDADE PEDRO MENDES CARNEIRO;62030-685;GASOLINA ADITIVADA;27/10/2023;6,09;;R$ / litro;VIBRA
NE;CE;SOBRAL;COMERCIAL DE COMBUSTIVEL COHAB III LTDA; 18.415.001/0001-62;AVENIDA MARTHA SABOIA;6670;;CIDADE PEDRO MENDES CARNEIRO;62030-685;ETANOL;27/10/2023;4,94;;R$ / litro;VIBRA
NE;CE;QUIXADA;POSTO SIM LTDA; 04.369.988/0007-07;AVENIDA JESUS MARIA JOSE;1120;;JARDIM DOS MONOLITOS;63900-002;GNV;24/10/2023;6,28;;R$ / m³;BRANCA
NE;CE;QUIXADA;POSTO SIM LTDA; 04.369.988/0007-07;AVENIDA JESUS MARIA JOSE;1120;;JARDIM DOS MONOLITOS;63900-002;GASOLINA;24/10/2023;5,97;;R$ / litro;BRANCA
NE;CE;QUIXADA;POSTO SIM LTDA; 04.369.988/0007-07;AVENIDA JESUS MARIA JOSE;1120;;JARDIM DOS MONOLITOS;63900-002;DIESEL S10;24/10/2023;5,97;;R$ / litro;BRANCA
NE;CE;QUIXADA;POSTO SIM LTDA; 04.369.988/0007-07;AVENIDA JESUS MARIA JOSE;1120;;JARDIM DOS MONOLITOS;63900-002;ETANOL;24/10/2023;4,69;;R$ / litro;BRANCA
NE;CE;FORTALEZA;ANJOS COMERCIO DE DERIVADOS DE PETROLEO LTDA; 14.496.482/0001-27;AVENIDA ALBERTO CRAVEIRO;1347;1365;BOA VISTA;60861-211;GASOLINA;25/10/2023;5,39;;R$ / litro;IPIRANGA
NE;CE;FORTALEZA;ANJOS COMERCIO DE DERIVADOS DE PETROLEO LTDA; 14.496.482/0001-27;AVENIDA ALBERTO CRAVEIRO;1347;1365;BOA VISTA;60861-211;GASOLINA ADITIVADA;25/10/2023;5,89;;R$ / litro;IPIRANGA
NE;CE;FORTALEZA;ANJOS COMERCIO DE DERIVADOS DE PETROLEO LTDA; 14.496.482/0001-27;AVENIDA ALBERTO CRAVEIRO;1347;1365;BOA VISTA;60861-211;DIESEL S10;25/10/2023;5,99;;R$ / litro;IPIRANGA
NE;CE;FORTALEZA;ANJOS COMERCIO DE DERIVADOS DE PETROLEO LTDA; 14.496.482/0001-27;AVENIDA ALBERTO CRAVEIRO;1347;1365;BOA VISTA;60861-211;ETANOL;25/10/2023;4,77;;R$ / litro;IPIRANGA
NE;CE;CRATEUS;AUTO POSTO FALPEL CRATEUS LTDA; 22.861.042/0001-50;RUA CONTADOR RAIMUNDO LUIZ;2921;A;CIDADE 2000;63700-001;GASOLINA;25/10/2023;5,6;;R$ / litro;BRANCA
NE;CE;CRATEUS;AUTO POSTO FALPEL CRATEUS LTDA; 22.861.042/0001-50;RUA CONTADOR RAIMUNDO LUIZ;2921;A;CIDADE 2000;63700-001;GASOLINA ADITIVADA;25/10/2023;6,08;;R$ / litro;BRANCA
NE;CE;CRATEUS;AUTO POSTO FALPEL CRATEUS LTDA; 22.861.042/0001-50;RUA CONTADOR RAIMUNDO LUIZ;2921;A;CIDADE 2000;63700-001;DIESEL;25/10/2023;6,75;;R$ / litro;BRANCA
NE;CE;CRATEUS;AUTO POSTO FALPEL CRATEUS LTDA; 22.861.042/0001-50;RUA CONTADOR RAIMUNDO LUIZ;2921;A;CIDADE 2000;63700-001;DIESEL S10;25/10/2023;6,89;;R$ / litro;BRANCA
NE;CE;CRATEUS;AUTO POSTO FALPEL CRATEUS LTDA; 22.861.042/0001-50;RUA CONTADOR RAIMUNDO LUIZ;2921;A;CIDADE 2000;63700-001;ETANOL;25/10/2023;4,64;;R$ / litro;BRANCA
NE;CE;SOBRAL;ALESSANDRA ARAUJO COMERCIO DE PETROLEO & EMPREENDIMENTOS LTDA; 19.733.312/0001-32;AVENIDA CLETO FERREIRA DA PONTE;2350;;CIDADE PEDRO MENDES CARNEIRO;62030-595;GASOLINA;27/10/2023;6,09;;R$ / litro;RAIZEN
NE;CE;SOBRAL;ALESSANDRA ARAUJO COMERCIO DE PETROLEO & EMPREENDIMENTOS LTDA; 19.733.312/0001-32;AVENIDA CLETO FERREIRA DA PONTE;2350;;CIDADE PEDRO MENDES CARNEIRO;62030-595;GASOLINA ADITIVADA;27/10/2023;6,19;;R$ / litro;RAIZEN
NE;CE;SOBRAL;ALESSANDRA ARAUJO COMERCIO DE PETROLEO & EMPREENDIMENTOS LTDA; 19.733.312/0001-32;AVENIDA CLETO FERREIRA DA PONTE;2350;;CIDADE PEDRO MENDES CARNEIRO;62030-595;ETANOL;27/10/2023;4,94;;R$ / litro;RAIZEN
NE;CE;FORTALEZA;J P COMERCIO VAREJISTA DE COMBUSTIVEIS LTDA; 08.286.434/0003-73;RUA CONEGO DE CASTRO;9651;LOJA POSTO;PARQUE PRESIDENTE VARGAS;60765-623;GASOLINA;26/10/2023;5,35;;R$ / litro;RAIZEN
NE;CE;FORTALEZA;J P COMERCIO VAREJISTA DE COMBUSTIVEIS LTDA; 08.286.434/0003-73;RUA CONEGO DE CASTRO;9651;LOJA POSTO;PARQUE PRESIDENTE VARGAS;60765-623;GASOLINA ADITIVADA;26/10/2023;5,55;;R$ / litro;RAIZEN
NE;CE;FORTALEZA;J P COMERCIO VAREJISTA DE COMBUSTIVEIS LTDA; 08.286.434/0003-73;RUA CONEGO DE CASTRO;9651;LOJA POSTO;PARQUE PRESIDENTE VARGAS;60765-623;DIESEL S10;26/10/2023;5,95;;R$ / litro;RAIZEN
NE;CE;FORTALEZA;J P COMERCIO VAREJISTA DE COMBUSTIVEIS LTDA; 08.286.434/0003-73;RUA CONEGO DE CASTRO;9651;LOJA POSTO;PARQUE PRESIDENTE VARGAS;60765-623;ETANOL;26/10/2023;4,35;;R$ / litro;RAIZEN
NE;CE;ITAPIPOCA;COMERCIAL D2 DE COMBUSTÍVEIS LTDA; 21.691.371/0001-37;AV VICENTE SIEBRA;3701;CE 168;DAS FLORES;62500-000;GASOLINA ADITIVADA;26/10/2023;6,49;;R$ / litro;VIBRA
NE;CE;ITAPIPOCA;COMERCIAL D2 DE COMBUSTÍVEIS LTDA; 21.691.371/0001-37;AV VICENTE SIEBRA;3701;CE 168;DAS FLORES;62500-000;DIESEL S10;26/10/2023;6,88;;R$ / litro;VIBRA
NE;CE;ITAPIPOCA;COMERCIAL D2 DE COMBUSTÍVEIS LTDA; 21.691.371/0001-37;AV VICENTE SIEBRA;3701;CE 168;DAS FLORES;62500-000;ETANOL;26/10/2023;4,99;;R$ / litro;VIBRA
NE;CE;CRATEUS;IRMAOS LEITAO COMERCIO DE COMBUSTIVEIS LTDA; 14.509.686/0001-55;RODOVIA BR 226;1490;KM 03;VENANCIO;63700-000;GASOLINA;25/10/2023;6,18;;R$ / litro;BRANCA
NE;CE;CRATEUS;IRMAOS LEITAO COMERCIO DE COMBUSTIVEIS LTDA; 14.509.686/0001-55;RODOVIA BR 226;1490;KM 03;VENANCIO;63700-000;DIESEL S10;25/10/2023;6,69;;R$ / litro;BRANCA
NE;CE;CRATEUS;IRMAOS LEITAO COMERCIO DE COMBUSTIVEIS LTDA; 14.509.686/0001-55;RODOVIA BR 226;1490;KM 03;VENANCIO;63700-000;ETANOL;25/10/2023;5,75;;R$ / litro;BRANCA
NE;CE;FORTALEZA;POSTO DE COMBUSTIVEIS XIMENES LTDA; 07.025.104/0004-42;AVENIDA OSCAR ARARIPE;1448;C;BOM JARDIM;60540-440;GASOLINA;24/10/2023;5,39;;R$ / litro;RAIZEN
NE;CE;FORTALEZA;POSTO DE COMBUSTIVEIS XIMENES LTDA; 07.025.104/0004-42;AVENIDA OSCAR ARARIPE;1448;C;BOM JARDIM;60540-440;GASOLINA ADITIVADA;24/10/2023;5,49;;R$ / litro;RAIZEN
NE;CE;FORTALEZA;POSTO DE COMBUSTIVEIS XIMENES LTDA; 07.025.104/0004-42;AVENIDA OSCAR ARARIPE;1448;C;BOM JARDIM;60540-440;DIESEL S10;24/10/2023;5,99;;R$ / litro;RAIZEN
NE;CE;FORTALEZA;POSTO DE COMBUSTIVEIS XIMENES LTDA; 07.025.104/0004-42;AVENIDA OSCAR ARARIPE;1448;C;BOM JARDIM;60540-440;ETANOL;24/10/2023;4,19;;R$ / litro;RAIZEN
NE;CE;ITAPIPOCA;POSTO LUAR DO SERTAO V LTDA; 18.484.953/0001-38;RUA FRANCISCA FEITOSA;1425;;LADEIRA;62508-745;GASOLINA;26/10/2023;6,48;;R$ / litro;IPIRANGA
NE;CE;ITAPIPOCA;POSTO LUAR DO SERTAO V LTDA; 18.484.953/0001-38;RUA FRANCISCA FEITOSA;1425;;LADEIRA;62508-745;GASOLINA ADITIVADA;26/10/2023;6,48;;R$ / litro;IPIRANGA
NE;CE;ITAPIPOCA;POSTO LUAR DO SERTAO V LTDA; 18.484.953/0001-38;RUA FRANCISCA FEITOSA;1425;;LADEIRA;62508-745;DIESEL S10;26/10/2023;6,88;;R$ / litro;IPIRANGA
NE;CE;ITAPIPOCA;POSTO LUAR DO SERTAO V LTDA; 18.484.953/0001-38;RUA FRANCISCA FEITOSA;1425;;LADEIRA;62508-745;ETANOL;26/10/2023;4,97;;R$ / litro;IPIRANGA
NE;CE;ICO;O BARATEIRO COMERCIAL DE COMBUSTIVEIS LTDA; 22.258.301/0001-52;RODOVIA ICO A IGUATU;0;": KM 03;";CONJUNTO GAMA;63430-000;GASOLINA;24/10/2023;6,39;;R$ / litro;BRANCA
NE;CE;ICO;O BARATEIRO COMERCIAL DE COMBUSTIVEIS LTDA; 22.258.301/0001-52;RODOVIA ICO A IGUATU;0;": KM 03;";CONJUNTO GAMA;63430-000;GASOLINA ADITIVADA;24/10/2023;6,39;;R$ / litro;BRANCA
NE;CE;ICO;O BARATEIRO COMERCIAL DE COMBUSTIVEIS LTDA; 22.258.301/0001-52;RODOVIA ICO A IGUATU;0;": KM 03;";CONJUNTO GAMA;63430-000;ETANOL;24/10/2023;4,89;;R$ / litro;BRANCA
NE;CE;ITAPIPOCA;SAO PEDRO COMERCIO VAREJISTA DE COMBUSTIVEIS LTDA.; 24.873.633/0001-72;RUA MAJOR ANTONIO RODRIGUES TEIXEIRA;1390;;CRUZEIRO;62503-126;GASOLINA;26/10/2023;6,48;;R$ / litro;RAIZEN
NE;CE;ITAPIPOCA;SAO PEDRO COMERCIO VAREJISTA DE COMBUSTIVEIS LTDA.; 24.873.633/0001-72;RUA MAJOR ANTONIO RODRIGUES TEIXEIRA;1390;;CRUZEIRO;62503-126;GASOLINA ADITIVADA;26/10/2023;6,53;;R$ / litro;RAIZEN
NE;CE;ITAPIPOCA;SAO PEDRO COMERCIO VAREJISTA DE COMBUSTIVEIS LTDA.; 24.873.633/0001-72;RUA MAJOR ANTONIO RODRIGUES TEIXEIRA;1390;;CRUZEIRO;62503-126;DIESEL S10;26/10/2023;6,88;;R$ / litro;RAIZEN
NE;CE;ITAPIPOCA;SAO PEDRO COMERCIO VAREJISTA DE COMBUSTIVEIS LTDA.; 24.873.633/0001-72;RUA MAJOR ANTONIO RODRIGUES TEIXEIRA;1390;;CRUZEIRO;62503-126;ETANOL;26/10/2023;4,97;;R$ / litro;RAIZEN
NE;CE;CANINDE;JJ MARTINS PESSOA COMERCIO DE COMBUSTIVEIS LTDA; 20.807.906/0003-91;RUA SIMAO BARBOSA;1270;;CENTRO;62700-000;GASOLINA;25/10/2023;5,79;;R$ / litro;BRANCA
